threshold_mode,track_id,profile,duration_sec,event_density_per_sec,TP,FP,FN,precision,recall,f1
global,test_fast_dense_000689_158bpm,fast_dense,3.3,4.545454545454546,7,9,8,0.4375,0.4666666666666667,0.45161290322580644
global,test_fill_heavy_001166_118bpm,fill_heavy,3.94,3.553299492385787,7,10,7,0.4117647058823529,0.5,0.45161290322580644
global,test_humanized_mixed_000529_126bpm,humanized_mixed,3.88,3.6082474226804124,7,10,7,0.4117647058823529,0.5,0.45161290322580644
global,test_humanized_mixed_001010_133bpm,humanized_mixed,3.79,3.430079155672823,7,11,6,0.3888888888888889,0.5384615384615384,0.45161290322580644
global,test_standard_rock_000304_119bpm,standard_rock,4.0,3.0,7,12,5,0.3684210526315789,0.5833333333333334,0.4516129032258065
global,test_basic_groove_000286_95bpm,basic_groove,4.35,2.7586206896551726,5,5,7,0.5,0.4166666666666667,0.45454545454545453
global,test_basic_groove_000341_98bpm,basic_groove,4.13,2.9055690072639226,5,5,7,0.5,0.4166666666666667,0.45454545454545453
global,test_basic_groove_000467_92bpm,basic_groove,4.43,2.2573363431151243,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_basic_groove_000503_96bpm,basic_groove,4.11,2.67639902676399,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_basic_groove_000523_114bpm,basic_groove,3.82,2.8795811518324608,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_basic_groove_000644_93bpm,basic_groove,4.38,2.5114155251141552,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_basic_groove_000774_96bpm,basic_groove,3.81,2.6246719160104988,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_basic_groove_000890_107bpm,basic_groove,4.01,2.743142144638404,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_fast_dense_000947_161bpm,fast_dense,3.23,3.4055727554179565,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_fast_dense_000965_152bpm,fast_dense,3.56,3.089887640449438,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_fill_heavy_000429_123bpm,fill_heavy,3.92,3.061224489795918,5,5,7,0.5,0.4166666666666667,0.45454545454545453
global,test_fill_heavy_000512_133bpm,fill_heavy,3.67,2.7247956403269757,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_fill_heavy_000637_121bpm,fill_heavy,3.9,2.8205128205128207,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_humanized_mixed_000113_143bpm,humanized_mixed,3.59,3.3426183844011144,5,5,7,0.5,0.4166666666666667,0.45454545454545453
global,test_humanized_mixed_000479_151bpm,humanized_mixed,3.51,2.8490028490028494,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_humanized_mixed_000548_134bpm,humanized_mixed,3.76,2.6595744680851063,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_humanized_mixed_000727_141bpm,humanized_mixed,3.52,3.125,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_standard_rock_000116_122bpm,standard_rock,3.88,2.577319587628866,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_standard_rock_000466_129bpm,standard_rock,3.84,2.8645833333333335,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_standard_rock_000579_110bpm,standard_rock,4.02,2.4875621890547266,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_standard_rock_000713_125bpm,standard_rock,3.89,2.570694087403599,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_standard_rock_000762_121bpm,standard_rock,3.9,2.8205128205128207,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_standard_rock_000788_143bpm,standard_rock,3.66,3.0054644808743167,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_standard_rock_000823_128bpm,standard_rock,3.38,3.2544378698224854,5,6,6,0.45454545454545453,0.45454545454545453,0.45454545454545453
global,test_standard_rock_000915_125bpm,standard_rock,3.83,2.6109660574412534,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_standard_rock_001066_103bpm,standard_rock,4.31,2.320185614849188,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_standard_rock_001123_109bpm,standard_rock,4.04,2.4752475247524752,5,7,5,0.4166666666666667,0.5,0.45454545454545453
global,test_basic_groove_000051_111bpm,basic_groove,3.73,3.2171581769436997,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_basic_groove_000496_94bpm,basic_groove,4.53,2.649006622516556,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_basic_groove_000539_95bpm,basic_groove,4.35,2.7586206896551726,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_basic_groove_000586_98bpm,basic_groove,4.28,2.803738317757009,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_basic_groove_000674_108bpm,basic_groove,3.93,2.7989821882951653,6,9,5,0.4,0.5454545454545454,0.4615384615384615
global,test_basic_groove_000770_111bpm,basic_groove,4.01,2.9925187032418954,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_basic_groove_000845_92bpm,basic_groove,4.43,2.708803611738149,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_fast_dense_000724_181bpm,fast_dense,3.3,3.0303030303030303,6,10,4,0.375,0.6,0.4615384615384615
global,test_fill_heavy_000407_114bpm,fill_heavy,4.03,3.4739454094292803,6,6,8,0.5,0.42857142857142855,0.4615384615384615
global,test_humanized_mixed_000884_91bpm,humanized_mixed,4.61,3.036876355748373,6,6,8,0.5,0.42857142857142855,0.4615384615384615
global,test_humanized_mixed_001108_143bpm,humanized_mixed,3.65,3.2876712328767126,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_standard_rock_000092_127bpm,standard_rock,3.82,2.8795811518324608,6,9,5,0.4,0.5454545454545454,0.4615384615384615
global,test_standard_rock_000472_138bpm,standard_rock,3.66,3.0054644808743167,6,9,5,0.4,0.5454545454545454,0.4615384615384615
global,test_standard_rock_000771_137bpm,standard_rock,3.73,3.2171581769436997,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_standard_rock_000926_107bpm,standard_rock,4.21,2.8503562945368173,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_standard_rock_001019_129bpm,standard_rock,3.84,3.125,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_standard_rock_001100_124bpm,standard_rock,3.91,3.0690537084398977,6,8,6,0.42857142857142855,0.5,0.4615384615384615
global,test_fill_heavy_000613_118bpm,fill_heavy,4.0,3.25,6,7,7,0.46153846153846156,0.46153846153846156,0.46153846153846156
global,test_humanized_mixed_000103_153bpm,humanized_mixed,3.54,3.672316384180791,6,7,7,0.46153846153846156,0.46153846153846156,0.46153846153846156
global,test_fill_heavy_000490_131bpm,fill_heavy,3.75,3.2,7,11,5,0.3888888888888889,0.5833333333333334,0.4666666666666666
global,test_humanized_mixed_001143_81bpm,humanized_mixed,4.89,2.4539877300613497,7,11,5,0.3888888888888889,0.5833333333333334,0.4666666666666666
global,test_fill_heavy_000030_130bpm,fill_heavy,3.76,3.9893617021276597,7,8,8,0.4666666666666667,0.4666666666666667,0.4666666666666667
global,test_fill_heavy_000034_124bpm,fill_heavy,3.86,3.8860103626943006,7,8,8,0.4666666666666667,0.4666666666666667,0.4666666666666667
global,test_fill_heavy_000786_123bpm,fill_heavy,3.86,3.8860103626943006,7,8,8,0.4666666666666667,0.4666666666666667,0.4666666666666667
global,test_fill_heavy_001196_103bpm,fill_heavy,4.24,3.5377358490566038,7,8,8,0.4666666666666667,0.4666666666666667,0.4666666666666667
global,test_humanized_mixed_000294_137bpm,humanized_mixed,3.62,3.867403314917127,7,9,7,0.4375,0.5,0.4666666666666667
global,test_humanized_mixed_000935_95bpm,humanized_mixed,4.45,3.1460674157303368,7,9,7,0.4375,0.5,0.4666666666666667
global,test_humanized_mixed_001107_140bpm,humanized_mixed,3.7,3.7837837837837838,7,9,7,0.4375,0.5,0.4666666666666667
global,test_fill_heavy_000445_134bpm,fill_heavy,3.77,3.9787798408488064,8,11,7,0.42105263157894735,0.5333333333333333,0.47058823529411764
global,test_basic_groove_000536_105bpm,basic_groove,3.83,2.6109660574412534,4,3,6,0.5714285714285714,0.4,0.47058823529411764
global,test_basic_groove_000941_99bpm,basic_groove,3.95,2.531645569620253,4,3,6,0.5714285714285714,0.4,0.47058823529411764
global,test_fill_heavy_000345_98bpm,fill_heavy,4.37,2.2883295194508007,4,3,6,0.5714285714285714,0.4,0.47058823529411764
global,test_humanized_mixed_000497_92bpm,humanized_mixed,4.53,2.2075055187637966,4,3,6,0.5714285714285714,0.4,0.47058823529411764
global,test_standard_rock_000201_120bpm,standard_rock,3.92,2.5510204081632653,4,3,6,0.5714285714285714,0.4,0.47058823529411764
global,test_standard_rock_000651_143bpm,standard_rock,3.45,2.898550724637681,4,3,6,0.5714285714285714,0.4,0.47058823529411764
global,test_fill_heavy_000995_131bpm,fill_heavy,3.81,3.937007874015748,9,14,6,0.391304347826087,0.6,0.47368421052631576
global,test_basic_groove_000094_100bpm,basic_groove,4.38,2.2831050228310503,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_basic_groove_000261_109bpm,basic_groove,3.76,2.925531914893617,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_basic_groove_000378_106bpm,basic_groove,4.11,2.67639902676399,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_basic_groove_000671_104bpm,basic_groove,4.14,2.4154589371980677,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_basic_groove_000708_102bpm,basic_groove,4.12,2.4271844660194173,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_basic_groove_000712_95bpm,basic_groove,3.87,2.842377260981912,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_basic_groove_000874_104bpm,basic_groove,4.0,2.5,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_basic_groove_000979_91bpm,basic_groove,3.96,2.7777777777777777,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_fill_heavy_000569_118bpm,fill_heavy,4.01,2.743142144638404,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_humanized_mixed_000138_138bpm,humanized_mixed,3.72,2.956989247311828,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_humanized_mixed_000630_88bpm,humanized_mixed,4.2,2.380952380952381,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_humanized_mixed_000922_119bpm,humanized_mixed,3.93,2.544529262086514,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_standard_rock_000077_109bpm,standard_rock,3.9,2.5641025641025643,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_standard_rock_000449_104bpm,standard_rock,4.22,2.6066350710900474,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_standard_rock_000646_144bpm,standard_rock,3.43,2.9154518950437316,5,6,5,0.45454545454545453,0.5,0.47619047619047616
global,test_standard_rock_000875_140bpm,standard_rock,3.69,2.981029810298103,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_standard_rock_001038_121bpm,standard_rock,3.97,2.7707808564231735,5,5,6,0.5,0.45454545454545453,0.47619047619047616
global,test_basic_groove_000079_105bpm,basic_groove,4.11,2.9197080291970803,5,4,7,0.5555555555555556,0.4166666666666667,0.4761904761904762
global,test_basic_groove_000554_98bpm,basic_groove,4.42,2.7149321266968327,5,4,7,0.5555555555555556,0.4166666666666667,0.4761904761904762
global,test_basic_groove_000959_91bpm,basic_groove,4.45,2.696629213483146,5,4,7,0.5555555555555556,0.4166666666666667,0.4761904761904762
global,test_basic_groove_001156_109bpm,basic_groove,4.18,2.870813397129187,5,4,7,0.5555555555555556,0.4166666666666667,0.4761904761904762
global,test_basic_groove_000088_97bpm,basic_groove,4.29,2.564102564102564,6,8,5,0.42857142857142855,0.5454545454545454,0.4799999999999999
global,test_basic_groove_000480_107bpm,basic_groove,4.17,2.6378896882494005,6,8,5,0.42857142857142855,0.5454545454545454,0.4799999999999999
global,test_basic_groove_000765_111bpm,basic_groove,4.14,2.6570048309178746,6,8,5,0.42857142857142855,0.5454545454545454,0.4799999999999999
global,test_humanized_mixed_001083_98bpm,humanized_mixed,4.37,2.517162471395881,6,8,5,0.42857142857142855,0.5454545454545454,0.4799999999999999
global,test_standard_rock_000352_144bpm,standard_rock,3.54,2.824858757062147,6,9,4,0.4,0.6,0.48
global,test_basic_groove_000336_94bpm,basic_groove,4.05,2.9629629629629632,6,7,6,0.46153846153846156,0.5,0.48000000000000004
global,test_basic_groove_000571_97bpm,basic_groove,4.29,2.797202797202797,6,7,6,0.46153846153846156,0.5,0.48000000000000004
global,test_fast_dense_000666_154bpm,fast_dense,3.53,3.68271954674221,6,6,7,0.5,0.46153846153846156,0.48000000000000004
global,test_fill_heavy_000730_107bpm,fill_heavy,4.16,2.8846153846153846,6,7,6,0.46153846153846156,0.5,0.48000000000000004
global,test_humanized_mixed_000025_113bpm,humanized_mixed,4.09,3.1784841075794623,6,6,7,0.5,0.46153846153846156,0.48000000000000004
global,test_humanized_mixed_000681_100bpm,humanized_mixed,4.38,2.9680365296803655,6,6,7,0.5,0.46153846153846156,0.48000000000000004
global,test_humanized_mixed_001194_128bpm,humanized_mixed,3.85,3.3766233766233764,6,6,7,0.5,0.46153846153846156,0.48000000000000004
global,test_standard_rock_001062_142bpm,standard_rock,3.6,3.333333333333333,6,7,6,0.46153846153846156,0.5,0.48000000000000004
global,test_basic_groove_000607_113bpm,basic_groove,3.83,3.133159268929504,7,10,5,0.4117647058823529,0.5833333333333334,0.4827586206896552
global,test_basic_groove_000657_106bpm,basic_groove,3.95,3.0379746835443036,7,10,5,0.4117647058823529,0.5833333333333334,0.4827586206896552
global,test_fast_dense_000858_161bpm,fast_dense,3.41,4.6920821114369495,7,6,9,0.5384615384615384,0.4375,0.4827586206896552
global,test_fill_heavy_000278_122bpm,fill_heavy,3.88,3.865979381443299,7,7,8,0.5,0.4666666666666667,0.4827586206896552
global,test_fill_heavy_000693_133bpm,fill_heavy,3.78,3.7037037037037037,7,8,7,0.4666666666666667,0.5,0.4827586206896552
global,test_fill_heavy_000808_109bpm,fill_heavy,4.17,3.597122302158273,7,7,8,0.5,0.4666666666666667,0.4827586206896552
global,test_fill_heavy_001198_117bpm,fill_heavy,4.02,3.73134328358209,7,7,8,0.5,0.4666666666666667,0.4827586206896552
global,test_humanized_mixed_000313_122bpm,humanized_mixed,3.94,3.553299492385787,7,8,7,0.4666666666666667,0.5,0.4827586206896552
global,test_humanized_mixed_001015_124bpm,humanized_mixed,3.91,3.580562659846547,7,8,7,0.4666666666666667,0.5,0.4827586206896552
global,test_humanized_mixed_001176_126bpm,humanized_mixed,3.88,3.6082474226804124,7,8,7,0.4666666666666667,0.5,0.4827586206896552
global,test_standard_rock_000544_119bpm,standard_rock,4.0,2.75,7,11,4,0.3888888888888889,0.6363636363636364,0.4827586206896552
global,test_standard_rock_000678_139bpm,standard_rock,3.6,3.333333333333333,7,10,5,0.4117647058823529,0.5833333333333334,0.4827586206896552
global,test_standard_rock_001200_110bpm,standard_rock,4.15,2.8915662650602405,7,10,5,0.4117647058823529,0.5833333333333334,0.4827586206896552
global,test_fill_heavy_000002_133bpm,fill_heavy,3.78,3.9682539682539684,8,10,7,0.4444444444444444,0.5333333333333333,0.4848484848484848
global,test_basic_groove_000832_98bpm,basic_groove,4.43,2.483069977426637,6,7,5,0.46153846153846156,0.5454545454545454,0.4999999999999999
global,test_fast_dense_000677_156bpm,fast_dense,3.45,3.1884057971014492,6,7,5,0.46153846153846156,0.5454545454545454,0.4999999999999999
global,test_fill_heavy_000799_115bpm,fill_heavy,4.07,3.194103194103194,6,5,7,0.5454545454545454,0.46153846153846156,0.4999999999999999
global,test_humanized_mixed_000124_148bpm,humanized_mixed,3.6,3.611111111111111,6,5,7,0.5454545454545454,0.46153846153846156,0.4999999999999999
global,test_standard_rock_001185_125bpm,standard_rock,3.85,2.857142857142857,6,7,5,0.46153846153846156,0.5454545454545454,0.4999999999999999
